 -1.39821,  -1.31202,  10.27591,  10.45327
 -1.92494,  -0.62249,  10.97502,  11.15993
 -2.09732,  -0.36392,  11.06121,  11.26417
 -1.43652,  -0.63207,  10.83137,  10.94448
 -1.13006,  -0.48842,  10.65899,  10.72985
 -1.29287,  -0.37350,  10.71645,  10.80061
 -1.93451,  -0.09577,   9.90242,  10.09006
 -2.03028,  -0.32561,  10.56322,  10.76149
 -1.92494,  -0.09577,  10.50576,  10.68108
 -1.49398,  -0.24900,  10.65899,  10.76606
 -1.58017,  -0.25857,  10.40999,  10.53241
 -2.12605,  -0.05746,  10.36211,  10.57812
 -2.25055,  -0.13408,  10.53449,  10.77304
 -2.28886,  -0.02873,  10.28549,  10.53712
 -2.25055,   0.09577,   9.90242,  10.15539
 -1.95367,   0.29688,   9.09797,   9.31010
 -2.16436,   0.05746,   8.69574,   8.96123
 -2.45166,   0.25857,   8.29351,   8.65216
 -2.26013,  -0.04788,   8.41801,   8.71627
 -2.11647,   0.07661,   8.65743,   8.91272
 -2.52828,   0.24900,   8.90643,   9.26168
 -3.14119,   0.47884,   8.51378,   9.08740
 -2.59531,   0.70868,   8.57124,   8.98355
 -1.78129,   0.50757,   8.82024,   9.01261
 -1.61848,   0.54588,   9.38527,   9.53943
 -1.84832,   0.49799,   9.73004,   9.91655
 -1.65679,   0.40223,   9.88326,  10.02924
 -1.76213,   0.56503,  10.10353,  10.27160
 -1.41737,   0.25857,  10.36211,  10.46179
 -0.91937,  -0.32561,  11.20486,  11.24723
 -1.44610,  -0.19154,  11.64540,  11.73640
 -1.71425,  -0.10534,  11.76032,  11.88507
 -1.57060,  -0.14365,  11.98059,  12.08395
 -1.06303,  -0.78530,  12.31577,  12.38648
 -1.01514,  -1.43652,  12.77546,  12.89599
 -1.01514,  -1.82917,  13.58949,  13.74957
 -0.44053,  -1.95367,  13.41711,  13.56575
 -0.70868,  -1.53229,  12.71800,  12.82956
 -0.82361,  -0.89064,  11.33894,  11.40365
 -0.57461,  -0.39265,  10.49618,  10.51923
 -1.70467,  -0.31603,   9.54808,   9.70420
 -2.40378,  -0.36392,   9.00220,   9.32471
 -1.49398,  -0.37350,   9.41400,   9.53912
 -0.65122,  -0.25857,   9.35654,   9.38274
 -0.30646,  -0.71826,   9.23204,   9.26501
  0.08619,  -0.95768,   9.08839,   9.13911
  0.22984,  -1.14922,   9.07881,   9.15414
  0.12450,  -1.39821,   9.46189,   9.56545
 -0.10534,  -1.39821,   9.36612,   9.47049
 -0.07661,  -1.58017,   9.30866,   9.44213
 -0.29688,  -1.50356,   9.17458,   9.30171
 -0.73741,  -1.54187,   9.13627,   9.29476
 -0.90980,  -1.53229,   9.26077,   9.43067
 -1.28329,  -1.45567,   9.49062,   9.68698
 -1.37906,  -1.51314,   9.63427,   9.84939
 -1.49398,  -1.81959,  10.55364,  10.81306
 -1.81959,  -1.83875,  11.26232,  11.55560
 -1.73340,  -1.83875,  11.62624,  11.89770
 -1.59933,  -1.65679,  11.78905,  12.01185
 -1.53229,  -1.55144,  12.22958,  12.42246
 -1.81959,  -2.32716,  12.81377,  13.14988
 -1.62806,  -1.67594,  12.71800,  12.93085
 -1.13964,  -1.15879,  11.87524,  11.98595
 -1.43652,  -0.73741,  11.30063,  11.41541
 -1.83875,  -0.49799,  10.94629,  11.11082
 -1.53229,  -0.00958,  10.49618,  10.60744
 -0.83318,   0.79487,   9.86411,   9.93110
 -0.03831,   0.72784,   9.36612,   9.39443
  0.21069,   0.49799,   9.29908,   9.31479
 -0.34477,   0.18196,   9.21289,   9.22113
 -0.51715,  -0.31603,   9.30866,   9.32836
 -0.58419,  -0.51715,   9.43316,   9.46536
 -0.65122,  -0.55545,   9.53850,   9.57683
 -0.47884,  -0.50757,   9.25119,   9.27747
 -0.26815,  -0.28730,   9.07881,   9.08731
 -0.80445,  -0.16281,   8.66701,   8.70579
 -1.05345,  -0.16281,   8.37013,   8.43773
 -0.89064,  -0.23942,   8.10198,   8.15430
 -1.08218,  -0.15323,   7.84340,   7.91919
 -1.03430,  -0.07661,   8.11156,   8.17759
 -1.05345,   0.07661,   8.27436,   8.34150
 -1.23541,   0.09577,   9.04051,   9.12503
 -1.14922,  -0.42138,   9.82580,   9.90175
 -1.33118,  -0.96726,  11.08994,  11.21135
 -0.78530,  -1.31202,  13.31176,  13.39929
 -0.12450,  -2.08774,  14.69082,  14.83895
  0.39265,  -0.75657,  14.93024,  14.95455
  0.35434,  -0.87149,  14.06833,  14.09975
 -0.15323,  -1.03430,  12.97657,  13.01863
 -0.00958,  -1.19710,  11.87524,  11.93543
  0.21069,  -0.98641,  10.67814,  10.72567
  0.29688,  -0.78530,   9.81623,   9.85206
  0.32561,  -0.56503,   9.35654,   9.37924
  0.31603,  -0.46926,   8.59997,   8.61856
  0.46926,  -0.39265,   8.15944,   8.18235
  0.38307,  -0.28730,   7.92002,   7.93448
 -0.02873,  -0.33519,   7.72848,   7.73580
 -0.26815,  -0.40223,   7.82425,   7.83917
 -0.47884,  -0.52672,   8.18817,   8.21905
 -0.53630,  -0.87149,   8.59040,   8.65113
 -0.24900,  -1.20668,   9.26077,   9.34237
 -0.37350,  -1.43652,   9.73004,   9.84260
 -0.16281,  -1.97282,  10.51533,  10.70004
 -0.10534,  -2.13563,  11.03248,  11.23778
  0.12450,  -2.52828,  11.63582,  11.90798
  0.20111,  -2.93050,  12.45943,  12.80100
  0.27773,  -2.56658,  13.08192,  13.33421
  0.23942,  -1.72383,  12.36366,  12.48555
  0.17238,  -2.41336,  12.94784,  13.17196
  0.44053,  -1.83875,  12.86165,  12.99989
  0.24900,  -1.29287,  12.25831,  12.32882
 -0.09577,  -1.23541,  11.71243,  11.77780
 -0.46926,  -1.43652,  11.04206,  11.14499
  0.04788,  -0.91937,  10.67814,  10.71775
  0.46926,  -0.67995,  10.28549,  10.31862
  0.37350,  -0.12450,   9.79707,   9.80498
 -0.00958,   0.43096,   9.72046,   9.73001
 -0.66080,   0.09577,   9.89284,   9.91535
 -1.17795,  -0.13408,   9.64384,   9.71644
 -1.67594,  -0.18196,   9.00220,   9.15868
 -2.07817,  -0.16281,   8.59040,   8.83969
 -1.95367,   0.06704,   7.91044,   8.14840
 -1.49398,   0.22984,   7.62314,   7.77155
 -1.33118,   0.38307,   7.46991,   7.59726
 -1.23541,   0.38307,   7.43160,   7.54332
 -1.36948,   0.07661,   7.66145,   7.78326
 -1.58017,   0.01915,   8.30309,   8.45214
 -1.73340,   0.00958,   8.67659,   8.84805
 -1.53229,   0.09577,   9.25119,   9.37772
 -1.75256,   0.34477,  10.16099,  10.31679
 -1.62806,   0.05746,  10.63983,  10.76382
 -1.53229,   0.01915,  11.52090,  11.62237
 -1.58017,  -0.29688,  12.51689,  12.61973
 -1.85790,  -0.27773,  12.96700,  13.10236
 -2.01113,  -0.13408,  12.44985,  12.61195
 -1.68552,  -0.50757,  12.68927,  12.81078
 -1.47483,  -0.66080,  12.35408,  12.45934
 -1.19710,  -0.90980,  11.99016,  12.08407
 -0.56503,  -1.62806,  11.83693,  11.96172
  0.01915,  -1.62806,  12.96700,  13.06882
  0.26815,  -0.98641,  12.46900,  12.51083
  0.16281,  -0.55545,  11.73159,  11.74586
  0.67038,  -0.75657,  10.83137,  10.87843
  1.06303,  -1.03430,  10.83137,  10.93244
  1.27372,  -1.28329,  10.84095,  10.99069
  1.88663,  -1.50356,  10.20888,  10.49005
  1.99198,  -1.59933,   9.55765,   9.89316
  1.68552,  -1.44610,   9.28950,   9.55128
  1.44610,  -1.47483,   8.55209,   8.79799
  1.34075,  -1.66636,   8.07325,   8.35175
  1.12049,  -1.38864,   8.25521,   8.44584
  0.89064,  -1.18752,   8.01579,   8.15207
  0.77572,  -0.83318,   8.29351,   8.37128
  0.90022,  -0.64165,   8.98304,   9.05081
  0.70868,  -0.65122,   9.15543,   9.20588
  0.82361,  -0.95768,   9.69173,   9.77369
  0.33519,  -1.32160,  10.24718,  10.33749
  0.11492,  -0.97683,  10.99417,  11.03808
  0.32561,  -0.46926,  11.68370,  11.69766
  0.82361,  -0.48842,  12.78504,  12.82084
  0.36392,  -0.68953,  12.96700,  12.99042
  0.22027,  -0.68953,  12.61265,  12.63341
  0.41180,  -0.38307,  12.58392,  12.59649
 -0.01915,  -2.37505,  12.28704,  12.51450
 -0.20111,  -1.85790,  12.22958,  12.37154
  0.18196,  -1.27372,  11.64540,  11.71626
  0.52672,  -0.81403,  10.58237,  10.62670
  0.00000,  -1.18752,   9.54808,   9.62164
  0.02873,  -1.41737,   9.54808,   9.65275
 -0.59376,  -1.13006,   8.93516,   9.02589
 -0.35434,  -0.68953,   9.20331,   9.23591
 -0.12450,  -0.80445,  10.18972,  10.22219
 -0.34477,  -1.11091,  10.68772,  10.75083
 -0.45011,  -1.13964,  10.59195,  10.66259
  0.10534,  -0.83318,  10.18972,  10.22427
  0.03831,  -0.65122,   9.84496,   9.86655
 -0.06704,  -0.57461,   9.51935,   9.53691
 -0.01915,  -0.70868,   9.63427,   9.66032
  0.24900,  -0.64165,   9.59596,   9.62061
  0.60334,  -0.62249,   9.57681,   9.61596
  0.27773,  -0.16281,   9.48104,   9.48650
  0.35434,  -0.06704,   9.98861,   9.99512
  0.66080,   0.43096,  10.95587,  10.98423
  0.57461,   0.59376,  11.06121,  11.09203
  0.57461,   0.51715,  11.04206,  11.06909
  0.43096,   0.68953,  10.74518,  10.77590
  0.66080,   1.00556,  10.84095,  10.90752
  1.11091,   1.09176,  11.02290,  11.13241
  0.63207,   1.04387,  11.03248,  11.09977
  0.84276,   0.72784,  10.73560,  10.79320
  0.36392,   0.68953,  11.30063,  11.32750
  0.17238,   0.39265,  10.57279,  10.58149
  0.30646,   0.09577,  10.13226,  10.13735
  0.65122,   0.46926,   9.97903,  10.01126
  1.13964,   0.40223,   9.78750,   9.86183
  1.25456,   0.25857,   9.91199,   9.99442
  0.58419,   0.51715,  10.29507,  10.32459
  1.03430,   0.92895,   9.83538,   9.93315
  2.36547,   0.89064,  10.29507,  10.60081
  1.28329,   0.57461,   9.87369,   9.97330
  1.96325,   0.82361,  10.55364,  10.76624
  2.27928,   0.81403,  10.12268,  10.40800


Duration: 3976ms
