  0.07661,  -0.07661,  10.32380,  10.32437
  0.09577,  -0.04788,  10.28549,  10.28605
  0.19154,  -0.06704,  10.33337,  10.33537
  0.21069,  -0.02873,  10.29507,  10.29726
  0.17238,   0.00958,  10.33337,  10.33482
  0.12450,  -0.07661,  10.28549,  10.28653
  0.04788,  -0.03831,  10.36211,  10.36229
 -0.03831,  -0.11492,  10.33337,  10.33408
  0.04788,  -0.05746,  10.31422,  10.31449
  0.11492,  -0.02873,  10.33337,  10.33405
  0.15323,  -0.04788,  10.34295,  10.34420
  0.17238,  -0.00958,  10.26634,  10.26779
  0.17238,  -0.01915,  10.39084,  10.39228
  0.10534,  -0.06704,  10.31422,  10.31498
  0.05746,  -0.09577,  10.35253,  10.35313
  0.03831,  -0.11492,  10.31422,  10.31493
  0.07661,  -0.03831,  10.34295,  10.34331
  0.15323,  -0.07661,  10.35253,  10.35395
  0.14365,  -0.00958,  10.36211,  10.36311
  0.14365,  -0.00958,  10.32380,  10.32480
  0.11492,  -0.05746,  10.31422,  10.31502
  0.06704,  -0.08619,  10.32380,  10.32438
  0.03831,  -0.10534,  10.30464,  10.30525
  0.06704,  -0.06704,  10.35253,  10.35296
  0.14365,  -0.04788,  10.31422,  10.31533
  0.12450,  -0.03831,  10.34295,  10.34377
  0.19154,  -0.06704,  10.35253,  10.35452
  0.13408,  -0.07661,  10.33337,  10.33453
  0.11492,  -0.02873,  10.37168,  10.37236
  0.08619,  -0.10534,  10.31422,  10.31512
  0.07661,  -0.01915,  10.29507,  10.29537
  0.11492,   0.00000,  10.35253,  10.35317
  0.11492,   0.00958,  10.36211,  10.36275
  0.14365,  -0.07661,  10.34295,  10.34423
  0.16281,  -0.08619,  10.37168,  10.37332
  0.13408,   0.00000,  10.36211,  10.36297
  0.05746,  -0.02873,  10.28549,  10.28569
  0.06704,  -0.02873,  10.33337,  10.33363
  0.12450,  -0.04788,  10.37168,  10.37254
  0.14365,  -0.08619,  10.32380,  10.32516
  0.10534,  -0.01915,  10.30464,  10.30520
  0.05746,   0.01915,  10.21845,  10.21863
  0.08619,  -0.11492,  10.27591,  10.27692
 -0.03831,  -0.00958,  10.40999,  10.41006
  0.15323,  -0.15323,  10.43872,  10.44097
  0.18196,   0.04788,  10.17057,  10.17231
  0.12450,   0.03831,  10.36211,  10.36292
  0.19154,  -0.03831,  10.34295,  10.34480
  0.14365,  -0.01915,  10.28549,  10.28651
  0.03831,  -0.11492,  10.43872,  10.43942
  0.04788,  -0.06704,  10.34295,  10.34328
  0.06704,  -0.11492,  10.32380,  10.32466
  0.06704,  -0.03831,  10.35253,  10.35282
  0.17238,  -0.01915,  10.26634,  10.26780
  0.20111,  -0.03831,  10.25676,  10.25880
  0.11492,  -0.02873,  10.40999,  10.41066
  0.11492,  -0.11492,  10.31422,  10.31550
  0.09577,  -0.04788,  10.28549,  10.28605
  0.06704,  -0.05746,  10.34295,  10.34333
  0.04788,  -0.02873,  10.29507,  10.29522
  0.15323,   0.02873,  10.29507,  10.29625
  0.11492,  -0.01915,  10.36211,  10.36276
  0.12450,  -0.01915,  10.37168,  10.37245
  0.11492,  -0.00958,  10.26634,  10.26698
  0.09577,  -0.02873,  10.31422,  10.31471
  0.13408,  -0.08619,  10.34295,  10.34418
  0.07661,  -0.02873,  10.32380,  10.32412
  0.04788,  -0.10534,  10.40041,  10.40106
  0.09577,  -0.08619,  10.35253,  10.35333
  0.07661,  -0.05746,  10.37168,  10.37212
  0.04788,   0.00958,  10.36211,  10.36222
  0.09577,  -0.01915,  10.27591,  10.27638
  0.12450,  -0.01915,  10.35253,  10.35330
  0.14365,  -0.05746,  10.33337,  10.33453
  0.12450,  -0.01915,  10.35253,  10.35330
  0.08619,  -0.04788,  10.30464,  10.30512
  0.08619,  -0.01915,  10.33337,  10.33375
  0.09577,  -0.02873,  10.34295,  10.34344
  0.15323,  -0.08619,  10.31422,  10.31572
  0.15323,  -0.02873,  10.33337,  10.33455
  0.10534,  -0.00958,  10.36211,  10.36265
  0.05746,  -0.00958,  10.28549,  10.28566
  0.06704,  -0.03831,  10.33337,  10.33366
  0.12450,  -0.07661,  10.27591,  10.27695
  0.14365,  -0.02873,  10.33337,  10.33441
  0.13408,  -0.01915,  10.34295,  10.34384
  0.11492,  -0.00958,  10.32380,  10.32444
  0.10534,   0.00000,  10.33337,  10.33391
  0.06704,  -0.03831,  10.34295,  10.34324
  0.10534,  -0.04788,  10.36211,  10.36275
  0.10534,  -0.06704,  10.30464,  10.30540
  0.07661,  -0.05746,  10.33337,  10.33382
  0.10534,  -0.01915,  10.32380,  10.32435
  0.10534,  -0.01915,  10.30464,  10.30520
  0.14365,  -0.02873,  10.35253,  10.35357
  0.13408,  -0.02873,  10.36211,  10.36301
  0.12450,  -0.00958,  10.36211,  10.36286
  0.11492,  -0.02873,  10.33337,  10.33405
  0.13408,  -0.05746,  10.31422,  10.31525
  0.12450,  -0.03831,  10.28549,  10.28631
  0.08619,  -0.05746,  10.35253,  10.35305
  0.11492,  -0.03831,  10.30464,  10.30536
  0.17238,  -0.01915,  10.31422,  10.31568
  0.09577,  -0.03831,  10.32380,  10.32431
  0.12450,  -0.02873,  10.31422,  10.31501
  0.13408,  -0.02873,  10.30464,  10.30556
  0.10534,  -0.04788,  10.30464,  10.30529
  0.08619,  -0.03831,  10.39084,  10.39126
  0.10534,  -0.06704,  10.37168,  10.37243
  0.08619,  -0.02873,  10.28549,  10.28589
  0.12450,  -0.02873,  10.30464,  10.30544
  0.12450,  -0.01915,  10.34295,  10.34372
  0.09577,  -0.01915,  10.34295,  10.34341
  0.13408,  -0.04788,  10.32380,  10.32478
  0.10534,  -0.04788,  10.30464,  10.30529
  0.09577,  -0.02873,  10.34295,  10.34344
  0.11492,  -0.01915,  10.33337,  10.33403
  0.13408,  -0.00958,  10.37168,  10.37255
  0.08619,  -0.04788,  10.33337,  10.33385
  0.08619,   0.00000,  10.30464,  10.30501
  0.09577,  -0.08619,  10.30464,  10.30545
  0.08619,  -0.07661,  10.33337,  10.33402
  0.12450,  -0.07661,  10.32380,  10.32483
  0.15323,  -0.01915,  10.35253,  10.35368
  0.14365,  -0.00958,  10.34295,  10.34395
  0.10534,  -0.03831,  10.31422,  10.31483
  0.14365,  -0.04788,  10.32380,  10.32491
  0.10534,  -0.03831,  10.33337,  10.33398
  0.07661,  -0.02873,  10.39084,  10.39116
  0.06704,  -0.03831,  10.35253,  10.35282
  0.09577,  -0.02873,  10.33337,  10.33386
  0.15323,  -0.05746,  10.31422,  10.31552
  0.11492,   0.01915,  10.34295,  10.34361
  0.13408,   0.00000,  10.37168,  10.37255
  0.14365,  -0.05746,  10.39084,  10.39199
  0.07661,  -0.08619,  10.38126,  10.38190
  0.08619,  -0.06704,  10.35253,  10.35310
  0.11492,  -0.04788,  10.25676,  10.25752
  0.07661,  -0.02873,  10.35253,  10.35285
  0.09577,  -0.05746,  10.31422,  10.31483
  0.11492,  -0.05746,  10.31422,  10.31502
  0.16281,  -0.02873,  10.32380,  10.32512
  0.41180,   0.08619,  11.31021,  11.31803
  0.22027,   0.07661,  11.13783,  11.14027
 -0.03831,  -0.09577,  10.31422,  10.31474
 -0.05746,  -0.11492,   9.94073,   9.94156
  0.09577,  -0.13408,  10.29507,  10.29639


Duration: 2894ms
